keyword,lang,cid,main_img,post_sj,sumry,com_ctgry_sn,lang_code_id,traffic_adres,traffic_new_adres
축제,zh,CNPjm3hw1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81433&fileTy=MEDIA&fileNo=1&thumbTy=M,2026首尔秋日庆典,将秋季在首尔全市举办的民间及公共表演艺术作品、庆典和活动项目，整合为统一品牌，以此提供表演艺术相关信息并进行综合宣传,Cv7s8m5,zh-CN,首尔市钟路区东崇街122 首尔文化财团大学路中心,首尔市钟路区东崇街122 首尔文化财团大学路中心
문화관광,zh,CNPreqvti,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81903&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 AECHAE林,各式各样的艺术形态在同一空间相聚而成的森林,Cg1x6l1,zh-CN,首尔市江南区论岘路105街53 2楼,首尔市江南区论岘路105街53 2楼
쇼핑,ja,JPPbop9e1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82169&fileTy=MEDIA&fileNo=1&thumbTy=M,プクチョン(北村)ウェルネスミュージアム薬局,プクチョン(北村)のケドンギルで、薬とビューティー、健康管理を一か所でそろえられる2階建てのウェルネス薬局,Cn0t1e0,ja,ソウル市チョンノ(鍾路)区ケドンギル33-2 1～2階,ソウル市チョンノ(鍾路)区ケドンギル33-2 1～2階
숙박,zh,CNPx17ry7,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=61085&fileTy=MEDIA&fileNo=1&thumbTy=M,Hotel Poco 圣水,Hotel Poco 圣水是想成为节奏快、复杂的市中心秘密基地的生活方式酒店。位于圣水站3号出口步行2分钟的距离，离首尔林距离很近，尽情享受“市中心的绿意假日”。,Ce7q5s7,zh-CN,,首爾市城東區聖水二路96
숙박,zh,CNP9dsjmt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=59991&fileTy=MEDIA&fileNo=1&thumbTy=M,Andaz 首尔江南,江南的中心以现代感的设计，展现了地域文化和氛围的奢华生活型酒店。,Ce7q5s7,zh-CN,,首尔市 江南区 论岘路 854
역사관광,ja,JPPfk9nxi,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67948&fileTy=MEDIA&fileNo=1&thumbTy=M,キョンボックン(景福宮) チプオクジェ(集玉斎),キョンボックン(景福宮)の内部にあり、コンチョングン(乾清宮)の西側に位置する殿閣で、 朝鮮王朝第26代国王・コジョン(高宗)の書斎として利用されていました。,Cl1k5b1,ja,ソウル市チョンノ(鐘路)区世宗路1-1,ソウル市チョンノ(鐘路)区サジクロ161
음식,en,ENPrfaiye,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81937&fileTy=MEDIA&fileNo=1&thumbTy=M,tebie,"Japanese-style Chinese cooking that is easy to enjoy, in a room you will want to linger in.
",Cx3e9k9,en,"2F, 208, Itaewon-ro, Yongsan-gu, Seoul","2F, 208, Itaewon-ro, Yongsan-gu, Seoul"
자연관광,ko,KOPylc4hg,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81842&fileTy=MEDIA&fileNo=1&thumbTy=M,초안산수국동산,"약 1만 그루의 다채로운 수국과 산책로, 생태연못이 어우러진 도심 속 생태정원",Cp3b3j9,ko,서울 노원구 월계동 820,서울 노원구 월계로45가길 9
자연관광,ja,JPPda1e2c,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=74596&fileTy=MEDIA&fileNo=1&thumbTy=M,スラクサン(水落山)ピョグンゲゴク(碧雲渓谷),地下鉄で行けるソウル近郊の渓谷,Cw8j0y7,ja,ソウル市ノウォン(蘆原)区サンゲドン(上渓洞),ソウル市ノウォン(蘆原)区サンゲドン(上渓洞)
자연관광,ja,JPPctphmy,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=74191&fileTy=MEDIA&fileNo=1&thumbTy=M,ヨンサン(龍山)こども庭園,ヨンサン(龍山)公園の返還敷地を臨時開放したヨンサン(龍山)こども庭園,Cp3b3j9,ja,ソウル市ヨンサン(龍山)区ハンガンデロ38ギル21 ,ソウル市ヨンサン(龍山)区ハンガンデロ38ギル21 
체험관광,zh,CNPsdmz8m,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81557&fileTy=MEDIA&fileNo=1&thumbTy=M,汉江休闲运动,在都市之中，邂逅汉江水上休闲体验空间,Cl8f8q1,zh-CN,首尔市永登浦区汝矣洞路290,首尔市永登浦区汝矣洞路290
